75	942
75	989
75	994
75	997
75	1000
76	158
76	800
76	844
76	854
76	862
76	883
76	914
76	917
76	937
76	947
76	959
77	635
77	798
77	879
77	936
77	948
77	955
77	992
77	996
78	76
78	309
78	490
78	646
78	660
78	824
78	852
78	853
78	862
78	937
78	947
79	568
79	625
79	728
79	765
79	892
79	903
79	980
79	985
79	991
79	993
79	998
79	999
80	19
80	661
80	777
80	825
80	890
80	893
80	943
80	963
80	983
81	227
81	568
81	743
81	791
81	971
81	977
81	978
81	980
81	993
81	998
81	999
82	280
82	292
82	780
82	855
82	892
82	953
82	965
82	977
82	980
82	993
82	998
83	675
83	735
83	850
83	866
83	886
83	908
83	936
83	979
83	992
83	995
83	996
84	391
84	477
84	566
84	818
84	896
84	899
84	910
84	916
84	922
84	981
84	984
84	987
85	655
85	792
85	805
85	923
85	938
85	942
85	962
85	989
85	990
85	997
85	1000
86	258
86	597
86	792
86	805
86	834
86	838
86	956
86	960
86	964
86	990
86	994
86	997
86	1000
87	254
87	380
87	498
87	632
87	635
87	638
87	710
87	820
87	885
87	992
87	995
88	654
88	660
88	701
88	840
88	844
88	914
88	917
88	959
89	616
89	647
89	683
89	705
89	722
89	891
89	939
89	945
89	986
90	528
90	535
90	686
90	693
90	696
90	893
90	913
90	943
90	963
90	983
91	641
91	650
91	912
91	938
91	941
91	956
91	962
91	964
91	989
91	994
91	997
91	1000
92	196
92	463
92	656
92	882
92	920
92	938
92	941
92	964
92	988
92	990
92	994
92	997
92	1000
93	163
93	498
93	635
93	690
93	814
93	936
93	995
93	996
94	135
94	338
94	698
94	725
94	834
94	837
94	920
94	938
94	951
94	960
94	994
94	997
94	1000
95	315
95	773
95	806
95	810
95	859
95	880
95	884
95	945
95	986
96	6
96	318
96	420
96	458
96	837
96	950
96	962
96	989
96	990
96	994
96	1000
97	253
97	291
97	479
97	748
97	789
97	918
97	953
97	978
97	985
97	993
97	998
98	102
98	745
98	755
98	837
98	920
98	942
98	989
98	990
98	994
98	997
98	1000
99	63
99	452
99	472
99	488
99	892
99	918
99	940
99	957
99	971
99	993
99	998
99	999
100	1
100	367
100	670
100	837
100	920
100	951
100	988
100	990
100	994
100	997
100	1000
101	417
101	501
101	723
101	745
101	941
101	962
101	988
101	990
101	994
101	997
101	1000
102	65
102	529
102	627
102	729
102	823
102	928
102	964
102	988
102	989
102	997
102	1000
103	574
103	582
103	701
103	740
103	779
103	883
103	937
103	959
104	496
104	540
104	777
104	793
104	849
104	851
104	881
104	963
104	983
105	652
105	702
105	782
105	828
105	846
105	919
105	933
105	952
105	969
105	976
106	765
106	815
106	878
106	940
106	957
106	971
106	978
106	980
106	985
106	991
106	993
106	998
106	999
107	490
107	538
107	642
107	703
107	730
107	854
107	868
107	883
107	914
107	937
108	139
108	591
108	619
108	683
108	809
108	900
108	946
108	986
109	662
109	782
109	846
109	856
109	894
109	911
109	929
109	933
109	952
109	969
109	976
110	22
110	304
110	764
110	803
110	809
110	810
110	900
110	945
110	986
111	434
111	751
111	876
111	892
111	901
111	977
111	978
111	985
111	991
111	998
111	999
112	569
112	832
112	848
112	882
112	906
112	928
112	964
112	988
112	994
112	997
112	1000
113	203
113	522
113	720
113	749
113	759
113	822
113	911
113	929
113	969
114	390
114	470
114	688
114	716
114	781
114	806
114	891
114	939
114	946
115	101
115	196
115	430
115	444
115	605
115	739
115	950
115	960
115	988
115	994
115	1000
116	421
116	567
116	578
116	599
116	879
116	925
116	979
116	992
116	995
116	996
117	30
117	63
117	452
117	892
117	918
117	977
117	978
117	985
117	993
117	998
117	999
118	188
118	592
118	774
118	890
118	905
118	933
118	989
119	382
119	474
119	492
119	790
119	864
119	895
119	922
119	926
119	954
119	970
119	981
119	984
119	987
120	78
120	271
120	682
120	701
120	730
120	844
120	868
120	883
120	937
120	947
121	137
121	762
121	807
121	873
121	880
121	939
121	945
121	986
122	255
122	346
122	370
122	735
122	820
122	871
122	936
122	979
122	992
122	995
122	996
123	535
123	777
123	851
123	889
123	893
123	898
123	913
123	963
123	983
124	52
124	138
124	592
124	661
124	696
124	736
124	825
124	849
124	881
124	983
125	170
125	540
125	696
125	736
125	826
125	851
125	913
125	943
125	963
125	983
126	346
126	575
126	708
126	750
126	820
126	908
126	936
126	979
126	992
126	995
126	996
127	348
127	426
127	738
127	746
127	843
127	897
127	944
127	958
127	966
127	968
127	973
127	974
127	982
128	843
128	909
128	924
128	931
128	932
128	935
128	944
128	961
128	966
128	967
128	973
128	982
129	395
129	547
129	615
129	826
129	881
129	893
129	913
129	943
129	963
129	983
130	436
130	702
130	769
130	782
130	828
130	911
130	919
130	933
130	969
130	976
131	541
131	601
131	610
131	791
131	841
131	870
131	892
131	907
131	971
131	978
131	998
132	329
132	453
132	600
132	784
132	812
132	907
132	978
132	991
132	993
132	998
132	999
133	545
133	876
133	892
133	907
133	965
133	971
133	978
133	980
133	993
133	998
133	999
134	350
134	738
134	833
134	924
134	930
134	931
134	944
134	961
134	966
134	967
134	973
134	982
135	20
135	338
135	650
135	832
135	906
135	950
135	962
135	964
135	989
135	994
135	997
135	1000
136	167
136	571
136	607
136	612
136	709
136	746
136	865
136	909
136	944
136	966
136	968
136	973
136	982
137	21
137	795
137	806
137	873
137	891
137	900
137	939
137	946
137	986
138	52
138	602
138	706
138	793
138	826
138	861
138	913
138	963
138	983
139	470
139	773
139	781
139	809
139	891
139	945
139	986
140	83
140	489
140	500
140	681
140	886
140	908
140	979
140	995
140	996
141	558
141	678
141	699
141	722
141	781
141	809
141	891
141	946
142	452
142	634
142	763
142	780
142	791
142	815
142	858
142	940
142	971
142	980
142	991
142	998
142	999
143	751
143	765
143	780
143	789
143	791
143	892
143	903
143	965
143	993
143	998
143	999
144	286
144	463
144	536
144	656
144	756
144	774
144	834
144	912
144	956
144	990
144	994
144	997
144	1000
145	75
145	310
145	627
145	729
145	906
145	912
145	942
145	962
145	988
145	994
145	997
145	1000
146	103
146	589
146	730
146	853
146	868
146	883
146	914
146	937
146	947
147	465
147	600
147	636
147	747
147	789
147	829
147	841
147	907
147	978
147	993
147	998
148	167
148	374
148	738
148	872
148	924
148	932
148	961
148	967
148	968
148	973
148	974
148	982
149	132
149	553
149	788
149	811
149	815
149	878
149	918
149	971
149	978
149	991
149	993
149	998
149	999
150	564
150	746
150	877
150	924
150	931
150	935
150	949
150	961
150	966
150	967
150	973
150	974
151	177
151	182
151	694
151	830
151	871
151	908
151	948
151	975
151	996
152	525
152	792
152	823
152	845
152	912
152	928
152	942
152	964
152	988
152	997
152	1000
153	173
153	626
153	650
153	739
153	755
153	792
153	928
153	942
153	988
153	989
153	997
153	1000
154	463
154	534
154	650
154	756
154	832
154	912
154	941
154	951
154	989
154	994
154	997
154	1000
155	364
155	638
155	721
155	768
155	871
155	886
155	955
155	979
155	992
155	995
155	996
156	155
156	242
156	593
156	768
156	885
156	921
156	975
156	992
156	995
157	644
157	704
157	753
157	772
157	857
157	895
157	899
157	916
157	970
157	972
157	981
157	984
157	987
158	325
158	405
158	582
158	802
158	839
158	840
158	847
158	852
158	917
158	937
158	959
159	383
159	733
159	872
159	944
159	949
159	958
159	961
159	966
159	967
159	968
159	973
159	974
159	982
160	57
160	332
160	586
160	697
160	820
160	830
160	936
160	979
160	992
160	995
160	996
161	584
161	717
161	726
161	765
161	842
161	901
161	971
161	980
161	991
161	993
161	998
161	999
162	819
162	872
162	909
162	924
162	930
162	931
162	935
162	949
162	966
162	967
162	973
162	974
162	982
163	380
163	448
163	609
163	874
163	886
163	921
163	975
163	979
163	995
163	996
164	93
164	673
164	681
164	816
164	925
164	927
164	948
164	979
164	995
165	700
165	835
165	912
165	923
165	928
165	950
165	951
165	988
165	990
165	994
165	997
165	1000
166	545
166	563
166	763
166	786
166	907
166	953
166	977
166	978
166	985
166	998
166	999
167	127
167	426
167	621
167	783
167	819
167	867
167	897
167	909
167	958
167	966
167	967
167	968
167	973
167	982
168	300
168	476
168	800
168	839
168	840
168	847
168	854
168	914
168	947
168	959
169	343
169	466
169	794
169	850
169	885
169	925
169	992
169	995
169	996
170	64
170	402
170	777
170	793
170	889
170	893
170	898
170	963
170	983
171	121
171	252
171	532
171	573
171	616
171	678
171	873
171	880
171	946
171	986
172	52
172	559
172	602
172	711
172	825
172	849
172	890
172	893
172	943
172	963
172	983
173	433
173	665
173	920
173	938
173	941
173	956
173	962
173	988
173	989
173	994
173	997
173	1000
174	373
174	707
174	791
174	855
174	892
174	953
174	977
174	978
174	993
174	998
174	999
175	248
175	560
175	625
175	743
175	831
175	836
175	855
175	940
175	971
175	980
175	991
175	993
175	998
175	999
176	631
176	776
176	830
176	874
176	879
176	927
176	975
176	979
176	995
176	996
177	351
177	480
177	651
177	715
177	830
177	879
177	936
177	955
177	979
177	996
178	428
178	472
178	625
178	659
178	717
178	765
178	842
178	875
178	905
178	980
178	998
178	999
179	339
179	733
179	738
179	783
179	865
179	931
179	932
179	935
179	944
179	961
179	966
179	968
179	974
179	982
180	614
180	692
180	790
180	818
180	895
180	910
180	915
180	922
180	926
180	934
180	984
180	987
181	699
181	705
181	716
181	781
181	859
181	946
181	986
182	635
182	651
182	731
182	874
182	936
182	948
182	975
182	992
182	995
182	996
183	5
183	563
183	763
183	815
183	901
183	971
183	977
183	980
183	985
183	991
183	993
183	998
183	999
184	467
184	534
184	723
184	823
184	928
184	938
184	964
184	988
184	990
184	997
184	1000
185	627
185	698
185	834
185	837
185	920
185	950
185	962
185	964
185	989
185	990
185	997
185	1000
186	475
186	583
186	591
186	616
186	781
186	939
186	945
187	423
187	623
187	647
187	653
187	688
187	773
187	900
187	945
187	946
187	986
188	644
188	704
188	775
188	821
188	857
188	915
188	916
188	922
188	954
188	970
188	972
188	981
188	987
189	327
189	761
189	827
189	920
189	941
189	964
189	988
189	989
189	990
189	994
189	997
189	1000
190	585
190	709
190	897
190	909
190	932
190	935
190	961
190	966
190	968
190	973
190	982
191	626
191	719
191	792
191	845
191	912
191	920
191	960
191	962
191	989
191	990
191	994
191	997
191	1000
192	92
192	503
192	597
192	723
192	756
192	964
192	988
192	989
192	994
192	997
192	1000
193	713
193	744
193	797
193	841
193	903
193	957
193	971
193	978
193	991
193	993
193	998
194	239
194	383
194	795
194	810
194	891
194	939
194	986
195	286
195	579
195	938
195	942
195	950
195	956
195	964
195	988
195	989
195	990
195	997
196	482
196	485
196	655
196	723
196	792
196	823
196	838
196	923
196	964
196	988
196	997
197	268
197	736
197	851
197	861
197	890
197	893
197	898
197	963
197	983
198	424
198	770
198	799
198	864
198	895
198	910
198	926
198	970
198	981
198	984
198	987
199	797
199	811
199	892
199	905
199	965
199	977
199	980
199	985
199	993
199	998
199	999
200	441
200	574
200	703
200	779
200	824
200	839
200	847
200	917
200	937
200	947
200	959
201	823
201	827
201	882
201	928
201	938
201	942
201	964
201	988
201	990
201	997
201	1000
202	204
202	897
202	909
202	935
202	944
202	958
202	961
202	967
202	968
202	973
202	974
202	982
203	340
203	533
203	662
203	702
203	822
203	856
203	952
203	976
204	461
204	783
204	833
204	897
204	909
204	924
204	944
204	966
204	967
204	973
204	974
204	982
205	43
205	412
205	450
205	588
205	871
205	904
205	927
205	955
205	992
205	995
205	996
206	317
206	386
206	453
206	543
206	552
206	784
206	829
206	831
206	842
206	940
206	991
206	993
206	998
206	999
207	42
207	657
207	774
207	837
207	860
207	882
207	928
207	950
207	962
207	988
207	989
207	994
207	997
207	1000
208	606
208	692
208	799
208	821
208	864
208	899
208	910
208	922
208	934
208	954
208	981
208	987
209	698
209	805
209	834
209	902
209	912
209	928
209	941
209	956
209	962
209	994
209	997
209	1000
210	324
210	369
210	620
210	719
210	729
210	920
210	923
210	942
210	950
210	951
210	989
210	994
210	997
211	315
211	647
211	658
211	810
211	880
211	891
211	946
211	986
212	164
212	411
212	879
212	886
212	948
212	955
212	975
212	979
212	995
212	996
213	229
213	380
213	814
213	886
213	908
213	955
213	979
213	992
213	995
213	996
214	525
214	579
214	611
214	620
214	928
214	938
214	941
214	988
214	994
214	997
214	1000
215	302
215	587
215	662
215	771
215	796
215	856
215	869
215	894
215	919
215	929
215	952
216	193
216	488
216	841
216	855
216	858
216	878
216	901
216	980
216	991
216	993
216	998
216	999
217	297
217	359
217	504
217	610
217	766
217	785
217	901
217	940
217	965
217	971
217	980
217	991
217	998
217	999
218	354
218	398
218	411
218	814
218	820
218	871
218	936
218	992
219	380
219	443
219	598
219	632
219	808
219	850
219	904
219	979
219	995
219	996
220	477
220	817
220	910
220	915
220	916
220	926
220	934
220	972
220	981
220	984
220	987
221	734
221	823
221	838
221	906
221	938
221	950
221	960
221	988
221	989
221	990
221	994
221	997
221	1000
222	766
222	797
222	812
222	836
222	875
222	905
222	971
222	977
222	991
222	993
222	998
222	999
223	604
223	659
223	687
223	751
223	940
223	957
223	965
223	971
223	985
223	991
223	993
223	998
223	999
224	586
224	758
224	886
224	925
224	936
224	975
224	992
224	995
224	996
225	10
225	732
225	749
225	754
225	856
225	869
225	929
225	952
225	969
226	186
226	187
226	475
226	683
226	705
226	773
226	806
226	807
226	891
226	900
226	986
227	465
227	747
227	841
227	855
227	901
227	905
227	940
227	957
227	980
227	985
227	998
228	646
228	682
228	741
228	778
228	844
228	853
228	854
228	868
228	883
228	937
228	959
229	480
229	530
229	632
229	885
229	921
229	948
229	979
229	992
229	995
229	996
230	64
230	381
230	666
230	696
230	861
230	893
230	898
230	943
230	963
230	983
231	337
231	477
231	704
231	775
231	857
231	895
231	916
231	922
231	970
231	972
231	981
231	984
231	987
232	569
232	622
232	656
232	827
232	912
232	938
232	962
232	988
232	994
232	997
232	1000
233	10
233	66
233	283
233	643
233	668
233	771
233	846
233	929
233	933
233	952
233	976
234	159
234	277
234	909
234	924
234	931
234	932
234	961
234	967
234	968
234	973
234	974
234	982
235	594
235	843
235	865
235	877
235	930
235	931
235	944
235	958
235	961
235	968
235	974
235	982
236	68
236	95
236	274
236	616
236	762
236	803
236	806
236	880
236	939
236	946
236	986
237	21
237	511
237	591
237	678
237	684
237	810
237	873
237	945
237	986
238	632
238	681
238	710
238	830
238	850
238	908
238	979
238	992
238	995
238	996
239	325
239	740
239	802
239	840
239	853
239	862
239	868
239	883
239	947
239	959
240	361
240	588
240	632
240	850
240	886
240	948
240	979
240	992
240	995
240	996
241	387
241	497
241	499
241	610
241	628
241	747
241	892
241	903
241	953
241	978
241	998
241	999
242	442
242	526
242	708
242	886
242	936
242	948
242	955
242	979
242	995
242	996
243	508
243	609
243	758
243	874
243	904
243	925
243	975
243	992
243	995
244	73
244	745
244	906
244	950
244	951
244	956
244	960
244	964
244	988
244	989
244	990
244	997
244	1000
245	363
245	517
245	586
245	731
245	820
245	904
245	975
245	979
245	992
245	995
245	996
246	621
246	872
246	877
246	897
246	924
246	931
246	935
246	944
246	949
246	958
246	966
246	967
246	974
247	295
247	504
247	604
247	748
247	797
247	858
247	878
247	918
247	953
247	980
247	993
247	999
248	513
248	604
248	628
248	831
248	887
248	905
248	957
248	978
248	991
248	998
248	999
249	57
249	116
249	177
249	245
249	708
249	820
249	936
249	979
249	992
249	995
249	996
250	371
250	477
250	704
250	753
250	817
250	888
250	895
250	916
250	922
250	934
250	972
250	981
250	987
251	214
251	597
251	860
251	920
251	923
251	950
251	956
251	964
251	988
251	989
251	1000
252	32
252	68
252	211
252	583
252	873
252	884
252	986
253	106
253	497
253	610
253	785
253	786
253	841
253	870
253	978
253	991
253	998
253	999
254	281
254	457
254	697
254	874
254	904
254	921
254	979
254	992
254	996
255	354
255	593
255	689
255	752
255	874
255	886
255	904
255	936
255	992
255	995
255	996
256	435
256	775
256	799
256	817
256	910
256	915
256	922
256	954
256	970
256	981
256	987
257	350
257	612
257	843
257	867
257	944
257	958
257	961
257	966
257	967
257	968
257	973
257	974
257	982
258	433
258	639
258	813
258	832
258	860
258	928
258	938
258	941
258	956
258	989
258	997
258	1000
259	205
259	567
259	651
259	708
259	710
259	904
259	921
259	936
259	979
259	992
259	996
260	280
260	306
260	488
260	765
260	878
260	918
260	977
260	980
260	991
260	993
260	998
260	999
261	238
261	343
261	609
261	681
261	715
261	721
261	936
261	992
261	995
261	996
262	110
262	114
262	194
262	806
262	880
262	884
262	986
263	11
263	483
263	897
263	931
263	935
263	949
263	958
263	966
263	968
263	974
263	982
264	235
264	733
264	746
264	783
264	909
264	924
264	949
264	961
264	967
264	973
264	974
264	982
265	155
265	609
265	697
265	718
265	925
265	948
265	975
265	979
265	995
265	996
266	90
266	592
266	693
266	711
266	851
266	861
266	890
266	913
266	943
266	963
267	538
267	660
267	800
267	801
267	824
267	839
267	852
267	862
267	917
267	937
267	959
268	416
268	486
268	562
268	666
268	706
268	712
268	826
268	849
268	890
268	963
268	983
269	454
269	569
269	756
269	832
269	834
269	838
269	906
269	941
269	951
269	990
269	994
269	1000
270	239
270	296
270	490
270	550
270	642
270	703
270	800
270	854
270	914
270	947
270	959
271	491
271	778
271	839
271	840
271	844
271	852
271	883
271	917
271	959
272	479
272	551
272	552
272	787
272	812
272	918
272	977
272	978
272	985
272	998
272	999
273	213
273	238
273	820
273	850
273	871
273	879
273	885
273	936
273	979
273	992
273	995
274	51
274	110
274	121
274	558
274	658
274	688
274	764
274	880
274	939
274	945
274	986
275	365
275	399
275	578
275	768
275	798
275	886
275	975
275	992
275	995
276	111
276	786
276	791
276	887
276	901
276	903
276	905
276	918
276	957
276	980
276	998
276	999
277	377
277	819
277	872
277	909
277	924
277	931
277	935
277	961
277	966
277	967
277	973
277	974
277	982
278	674
278	739
278	755
278	863
278	923
278	942
278	951
278	989
278	990
278	997
278	1000
279	612
279	877
279	930
279	932
279	949
279	958
279	966
279	968
279	973
279	974
279	982
280	437
280	542
280	751
280	763
280	797
280	876
280	907
280	971
280	978
280	991
280	993
280	999
281	83
281	354
281	570
281	718
281	850
281	874
281	975
281	979
281	995
281	996
282	320
282	750
282	820
282	874
282	886
282	925
282	927
282	936
282	979
282	992
282	995
283	8
283	203
283	305
283	649
283	652
283	732
283	919
283	933
283	969
283	976
284	246
284	277
284	819
284	843
284	877
284	924
284	930
284	949
284	958
284	967
284	973
284	982
285	298
285	526
285	694
285	820
285	904
285	908
285	936
285	975
285	992
285	995
285	996
286	94
286	278
286	627
286	700
286	729
286	827
286	928
286	938
286	956
286	997
286	1000
287	507
287	637
287	930
287	931
287	932
287	935
287	949
287	961
287	967
287	968
287	973
287	974
287	982
288	513
288	707
288	786
288	855
288	901
288	907
288	918
288	940
288	991
288	998
288	999
289	273
289	561
289	645
289	721
289	814
289	816
289	850
289	908
289	995
289	996
290	213
290	285
290	632
290	673
290	708
290	955
290	975
290	992
290	995
290	996
291	518
291	542
291	743
291	870
291	887
291	918
291	953
291	971
291	980
291	993
291	998
291	999
292	69
292	707
292	748
292	870
292	875
292	887
292	907
292	953
292	971
292	977
292	980
292	985
292	991
292	998
292	999
293	335
293	506
293	570
293	593
293	675
293	690
293	715
293	752
293	908
293	936
293	995
294	536
294	700
294	745
294	837
294	863
294	920
294	923
294	941
294	962
294	990
294	994
294	1000
295	97
295	385
295	513
295	744
295	766
295	965
295	971
295	980
295	985
295	991
295	998
295	999
296	413
296	660
296	682
296	701
296	839
296	840
296	852
296	854
296	862
296	914
297	389
297	504
297	717
297	787
297	876
297	901
297	907
297	940
297	971
297	980
297	993
297	998
297	999
298	768
298	820
298	885
298	886
298	948
298	955
298	975
298	979
298	995
298	996
299	323
299	533
299	554
299	617
299	742
299	767
299	782
299	856
299	952
299	969
299	976
300	228
300	682
300	740
300	741
300	844
300	853
300	854
300	868
300	937
300	947
300	959
301	242
301	613
301	638
301	694
301	921
301	925
301	948
301	992
301	995
301	996
302	113
302	554
302	649
302	668
302	846
302	894
302	911
302	933
302	952
302	969
302	976
303	105
303	378
303	695
303	742
303	759
303	769
303	782
303	846
303	911
303	969
303	976
304	677
304	688
304	699
304	773
304	806
304	859
304	945
304	946
304	986
305	720
305	749
305	759
305	856
305	894
305	911
305	929
305	969
305	976
306	227
306	316
306	727
306	797
306	812
306	831
306	903
306	965
306	980
306	985
306	991
306	998
306	999
307	611
307	640
307	680
307	755
307	827
307	832
307	938
307	988
307	990
307	994
307	997
308	321
308	542
308	728
308	743
308	751
308	901
308	905
308	965
308	978
308	980
308	999
309	490
309	521
309	824
309	852
309	868
309	917
309	937
309	947
309	959
310	792
310	848
310	928
310	938
310	941
310	942
310	964
310	988
310	990
310	997
310	1000
311	403
311	524
311	724
311	821
311	888
311	895
311	910
311	970
311	972
311	984
311	987
312	180
312	256
312	492
312	857
312	888
312	915
312	922
312	926
312	954
312	972
312	981
312	984
312	987
313	451
313	755
313	827
313	923
313	928
313	938
313	964
313	988
313	994
313	997
313	1000
314	331
314	489
314	697
314	735
314	908
314	925
314	948
314	955
314	979
314	996
315	699
315	716
315	764
315	810
315	859
315	900
315	945
315	946
315	986
316	563
316	630
316	667
316	707
316	766
316	815
316	870
316	907
316	953
316	971
316	993
316	998
316	999
317	376
317	428
317	628
317	629
317	784
317	887
317	901
317	940
317	971
317	980
317	991
317	993
317	999
318	20
318	648
318	734
318	835
318	928
318	950
318	960
318	964
318	989
318	990
318	997
319	396
319	597
319	605
319	700
319	827
319	923
319	938
319	964
319	990
319	997
319	1000
320	273
320	331
320	480
320	635
320	731
320	794
320	992
320	995
320	996
321	99
321	149
321	295
321	389
